"emp_no","salary"
269792,55222
269793,59862
269798,58109
269805,40000
269807,41983
269809,67458
269810,70844
269813,104331
269814,62482
269823,77981
269829,40000
269839,54594
269844,40000
269846,55885
269849,40000
269852,40000
269856,43023
269858,70064
269859,50675
269867,60350
269869,95700
269878,71295
269881,40000
269894,40000
269896,40000
269902,53712
269903,72030
269905,87357
269909,55664
269912,41283
269913,89097
269914,42629
269915,41369
269917,51438
269920,50946
269927,48142
269929,55739
269938,56934
269945,40000
269946,43219
269947,40000
269949,40000
269958,40000
269961,50517
269970,40000
269973,49208
269976,84154
269977,46252
269979,63005
269982,76162
269988,57698
269996,40000
270002,40000
270004,59375
270009,41104
270011,45915
270014,40000
270015,54871
270020,42223
270022,47463
270037,51708
270040,56124
270041,40239
270046,57440
270049,40000
270061,45819
270063,69255
270065,71699
270075,80836
270077,48304
270078,90314
270090,40000
270091,40000
270095,40000
270097,56540
270099,69919
270100,60430
270103,53869
270108,101762
270119,40000
270122,46940
270128,61959
270129,44357
270140,40000
270142,48005
270144,66847
270145,79300
270148,40000
270149,40000
270151,73326
270154,46480
270155,71492
270164,49198
270169,58058
270172,42009
270173,52034
270174,40000
270180,42315
270186,61318
270187,65124
270190,40000
270191,51846
270204,56597
270205,50616
270207,60128
270208,53022
270209,42513
270227,68249
270230,78804
270235,40000
270240,51303
270241,40000
270242,44846
270243,52978
270245,56144
270246,60026
270247,45761
270254,51764
270257,40000
270261,49986
270264,40000
270272,46856
270287,51521
270306,40000
270307,40000
270308,49620
270312,44058
270313,46605
270314,40000
270317,40000
270318,40000
270328,40000
270335,56310
270339,40113
270340,51278
270343,44591
270346,52600
270347,40000
270351,57225
270352,50746
270354,42152
270355,54402
270357,40000
270362,54901
270365,60840
270369,86095
270374,46490
270377,75992
270378,60437
270381,56601
270387,68760
270394,40000
270395,64763
270400,53115
270402,41629
270407,61645
270409,43933
270411,58189
270416,67677
270419,84046
270421,44779
270425,40000
270428,77602
270429,46474
270435,86043
270443,89955
270444,40000
270454,49121
270458,72778
270472,40000
270478,69652
270483,40000
270486,54507
270495,40000
270498,62693
270502,40000
270509,40000
270512,50388
270529,55278
270538,68258
270542,50057
270551,45018
270554,40000
270559,40000
270563,40000
270569,60024
270571,40000
270573,59318
270575,51304
270578,40000
270581,82150
270583,40000
270587,50693
270591,43977
270593,40000
270605,40000
270607,40000
270609,91413
270610,40000
270613,69242
270616,88945
270620,64029
270623,40000
270627,47084
270630,40000
270631,40000
270635,40000
270642,66290
270643,40000
270644,50999
270645,40000
270648,48094
270651,40000
270652,54926
270655,40000
270656,69945
270660,58556
270661,40000
270664,40000
270666,40000
270675,59754
270677,90254
270679,44184
270684,62196
270686,63920
270689,63583
270694,40000
270699,89272
270706,63500
270707,60072
270714,89307
270717,54336
270718,41335
270719,40000
270729,40000
270732,40000
270733,62111
270737,52274
270740,40000
270744,43516
270745,61970
270759,40000
270764,40000
270772,78441
270783,62493
270785,81012
270792,40000
270793,40000
270796,49040
270806,40000
270809,40000
270821,61289
270823,47416
270828,55009
270833,40000
270834,40000
270844,93878
270847,60020
270851,57471
270853,47541
270869,40000
270874,40000
270875,44123
270878,65294
270879,40000
270884,57489
270885,40000
270886,44803
270887,40000
270891,40000
270901,40000
270907,74438
270908,48928
270909,40000
270913,50347
270916,70568
270921,53574
270927,40000
270929,40000
270930,61295
270932,50337
270934,46527
270936,71949
270939,51819
270942,49626
270946,40000
270948,46692
270950,50240
270953,45446
270963,68393
270971,40000
270972,40000
270973,59700
270975,60396
270981,70397
270982,65214
270983,40000
270988,43818
270990,48883
270991,90411
271000,62261
271001,75014
271006,59680
271013,45483
271015,43927
271018,46136
271034,40000
271037,49221
271038,67791
271045,40000
271048,46283
271055,40000
271057,47709
271059,40000
271062,62581
271064,40000
271066,89626
271074,40865
271075,40000
271077,57045
271081,59095
271082,81440
271083,57617
271088,40730
271090,61153
271091,46085
271092,58271
271093,40000
271094,40000
271095,65535
271098,40000
271109,63129
271115,45753
271119,66263
271121,40000
271126,53728
271129,81661
271138,40000
271139,40000
271143,40000
271144,40000
271154,40000
271155,70249
271158,62310
271159,73168
271165,62153
271168,40000
271170,40000
271178,65335
271179,90327
271184,82358
271188,40000
271189,40000
271191,66049
271192,60489
271204,40000
271205,47917
271208,40942
271210,40000
271211,62031
271214,75099
271215,46948
271218,45387
271222,40000
271228,40000
271230,40000
271232,40000
271237,65564
271244,46087
271245,48296
271249,58620
271250,46044
271257,40000
271264,51602
271267,40000
271275,45745
271280,40000
271284,49990
271291,56102
271295,40000
271297,68107
271306,40000
271311,72308
271314,60345
271321,40000
271328,43589
271332,54155
271335,49760
271336,40000
271337,50652
271340,50358
271342,77214
271349,57022
271357,40000
271358,43846
271360,58132
271368,44990
271374,50139
271376,40000
271377,64030
271380,73508
271383,40000
271386,51253
271388,70383
271393,40000
271395,78747
271398,66122
271399,67985
271402,77195
271404,92670
271405,64964
271409,40000
271411,49484
271415,44470
271419,53057
271420,40000
271421,40000
271426,70441
271432,45193
271443,48632
271445,60201
271449,63308
271450,51058
271451,86718
271459,40000
271460,57813
271461,76487
271465,78883
271472,47512
271473,69722
271477,40530
271482,45844
271488,40000
271493,40000
271501,76022
271519,40000
271520,41289
271521,59686
271528,68007
271539,58787
271540,52583
271544,48689
271547,47775
271549,51148
271551,40000
271560,63670
271561,65735
271564,45922
271565,62945
271566,40000
271573,53589
271576,62563
271577,51653
271580,40000
271584,72215
271587,63876
271593,53102
271603,40000
271615,40000
271621,47936
271622,51106
271623,73155
271626,40000
271628,40000
271631,70605
271632,60650
271635,51520
271642,40000
271643,51487
271644,40000
271647,64492
271648,40000
271652,55231
271654,97312
271662,62372
271663,64078
271664,49819
271669,40000
271671,40000
271674,48335
271682,40000
271684,43205
271687,55103
271688,54971
271693,76507
271695,81638
271711,40493
271717,40000
271727,40000
271729,40000
271735,55336
271738,57249
271745,57070
271746,40000
271750,50568
271753,72778
271755,61342
271760,56146
271761,66194
271766,44506
271768,41577
271770,43396
271777,77414
271789,51377
271797,61939
271802,66592
271804,40000
271806,46821
271807,60578
271810,97981
271812,42529
271813,56904
271818,62203
271820,40000
271824,40000
271829,40083
271830,63284
271835,58004
271838,40000
271851,40000
271857,40000
271858,40000
271864,70555
271868,69633
271869,80287
271875,40000
271876,51549
271879,80822
271880,67877
271881,40000
271882,67867
271883,52705
271889,77617
271894,40000
271895,40000
271899,40000
271901,71298
271903,82571
271905,40000
271909,49930
271916,40000
271919,40000
271922,44967
271924,47428
271925,49318
271928,59342
271931,42654
271936,68931
271941,63371
271945,45500
271949,40000
271953,40000
271957,66553
271958,40000
271961,40000
271962,40000
271965,52672
271967,40000
271972,40000
271973,40000
271975,62250
271978,40000
271985,101128
271995,57274
271999,52051
272004,57024
272005,49424
272007,47771
272016,40000
272018,82370
272028,43152
272030,60627
272031,42810
272035,40000
272037,87252
272039,40000
272045,43942
272055,40000
272058,40000
272062,48356
272064,40000
272070,40000
272078,40000
272079,40000
272081,58111
272082,51928
272093,76739
272095,60321
272097,43180
272099,52352
272100,41707
272105,58271
272106,49535
272110,40000
272111,56872
272115,45696
272119,40000
272120,40000
272124,44012
272129,50977
272133,40000
272134,59043
272136,69726
272147,40000
272148,97031
272151,52605
272155,51285
272162,40000
272163,40000
272164,40823
272169,56327
272181,47828
272183,41057
272184,51342
272186,63005
272187,40000
272191,58147
272199,65429
272205,48741
272208,56091
272209,40000
272211,62518
272225,63730
272229,40000
272233,40000
272234,56742
272239,62475
272240,75920
272241,53734
272246,69890
272249,57195
272250,78527
272251,51881
272256,40000
272257,40000
272259,40000
272262,56680
272264,52792
272277,44913
272278,49537
272281,40000
272282,40000
272288,43424
272300,40000
272303,40000
272309,40000
272311,40000
272320,70781
272324,96619
272325,52055
272330,62535
272334,45027
272335,40000
272339,40000
272344,69920
272351,61031
272360,40000
272370,42931
272371,75726
272374,45917
272380,40000
272390,43502
272391,85527
272393,78803
272395,61237
272396,63614
272398,40000
272401,56122
272406,40000
272408,65872
272409,45272
272410,40000
272414,50737
272415,43777
272416,55572
272417,40000
272418,64812
272423,40000
272432,82972
272434,52075
272444,59528
272446,40000
272447,53633
272452,60967
272456,57485
272457,49057
272458,67082
272464,40000
272465,55387
272472,58621
272474,75262
272482,40000
272487,45764
272490,76335
272495,40000
272501,83608
272505,61259
272508,67862
272509,42264
272510,52344
272511,40000
272512,47046
272514,52280
272517,49747
272519,65256
272526,94768
272530,72342
272532,53967
272534,40000
272535,40000
272537,109986
272540,61724
272542,94673
272543,40000
272550,59928
272558,84793
272560,53141
272562,40000
272568,55640
272571,40000
272578,40830
272579,64155
272580,40000
272581,62673
272590,101537
272594,57639
272596,48555
272604,70956
272607,40000
272608,82636
272609,53122
272613,40000
272618,81493
272623,95620
272624,70416
272625,58828
272626,51895
272630,40000
272631,61717
272641,63688
272643,45804
272644,47430
272645,40595
272649,40000
272650,53153
272651,43393
272652,63225
272659,73572
272664,48029
272671,40000
272674,61615
272682,68280
272685,97175
272689,53543
272695,40000
272699,40000
272702,40000
272715,49378
272718,44137
272720,49915
272723,80393
272726,82979
272738,52327
272743,70134
272744,70960
272749,42311
272750,59858
272757,40000
272758,40000
272768,94130
272774,56979
272775,51611
272778,56343
272783,40000
272784,85455
272787,41592
272792,40000
272794,40000
272805,70129
272812,54713
272818,40685
272820,55897
272825,78597
272831,91198
272832,47461
272834,40000
272839,74730
272841,61744
272847,50399
272850,55313
272852,49065
272854,54331
272856,66401
272861,40000
272865,58204
272866,50273
272867,40000
272868,76759
272873,40000
272888,40000
272906,46390
272909,69566
272926,63809
272928,58454
272939,79961
272940,107165
272941,62982
272948,53825
272953,72690
272954,54344
272965,40000
272971,60889
272973,41000
272975,60410
272977,40000
272978,61778
272988,90733
272991,53226
272997,50506
272999,40000
273001,40000
273002,40000
273003,47216
273004,54215
273005,42855
273008,78036
273011,62187
273012,52534
273015,59446
273022,58753
273027,76542
273030,40000
273032,49815
273038,56082
273040,40000
273043,40000
273049,46668
273050,50001
273053,69235
273055,51049
273059,88091
273061,81608
273067,62261
273072,67585
273076,40000
273078,57786
273079,53021
273083,40000
273084,40000
273087,46911
273091,56181
273093,57260
273094,41718
273100,77553
273102,40000
273104,40000
273108,62487
273122,69775
273124,56779
273130,48717
273143,74779
273146,49576
273151,40000
273152,56470
273157,40000
273161,62471
273162,68208
273170,47514
273178,82202
273179,60674
273180,80529
273182,46916
273185,40000
273198,57559
273199,42351
273206,40000
273208,40000
273209,40000
273210,74285
273213,40691
273217,73869
273226,106424
273227,67563
273228,40000
273229,56387
273233,40000
273235,40449
273236,40000
273237,40000
273244,40000
273247,40000
273248,40000
273252,42243
273257,40000
273258,40000
273259,79369
273261,71536
273265,50830
273266,67106
273271,72293
273283,40000
273285,79091
273286,43159
273291,57108
273292,56787
273297,78554
273304,40000
273305,40000
273307,46957
273309,72505
273312,60537
273318,53519
273321,77258
273323,47387
273326,61869
273327,55684
273335,40000
273342,43173
273343,49980
273350,55585
273352,46004
273353,40000
273359,40000
273361,48402
273362,40000
273367,47424
273369,40000
273373,50490
273380,43895
273382,70342
273391,73365
273396,60301
273399,46153
273402,59025
273403,47749
273404,68765
273405,54871
273411,72324
273412,40000
273415,52024
273419,46799
273420,44210
273423,59852
273424,76970
273425,47163
273426,83987
273428,40000
273435,48946
273438,86537
273441,48460
273442,56277
273448,40000
273451,58026
273458,40000
273460,40000
273463,52909
273465,46157
273466,57011
273467,78284
273468,40000
273469,40000
273470,40000
273479,50283
273483,40000
273486,46767
273487,56087
273490,48734
273496,40000
273501,42966
273502,75540
273504,40000
273506,48179
273512,44117
273514,57393
273519,40000
273525,54038
273536,47218
273539,64184
273541,40000
273542,40000
273543,40000
273545,40000
273549,40000
273552,54973
273562,40000
273567,40000
273570,66620
273573,40000
273574,42207
273575,46574
273576,55492
273577,40000
273585,61348
273588,41773
273589,47291
273596,40000
273597,44832
273606,53596
273613,48800
273615,77288
273618,59342
273632,82256
273634,40000
273638,40000
273639,40000
273640,64763
273643,65047
273647,54887
273648,66385
273652,47926
273653,55169
273658,74405
273659,66263
273663,88441
273671,40000
273674,61126
273677,81133
273680,66587
273682,93342
273684,45352
273690,40000
273702,40000
273703,58301
273707,71200
273717,60691
273732,97113
273735,49574
273739,70208
273741,46310
273742,40000
273746,40000
273748,42009
273757,40000
273759,40000
273760,40000
273761,46879
273763,64327
273766,66451
273767,44832
273775,40000
273777,40000
273779,52417
273782,65047
273787,65946
273789,52681
273794,65662
273795,43773
273800,46469
273802,86821
273804,48292
273805,53509
273811,40000
273812,54035
273814,58770
273821,62353
273823,57549
273825,41613
273826,40000
273829,55491
273831,65524
273834,78692
273839,70926
273842,59145
273845,68033
273846,43058
273848,43381
273851,41373
273852,56788
273854,53934
273857,87854
273860,75282
273861,72083
273865,72772
273871,54348
273873,40000
273877,46964
273878,72720
273889,40000
273894,79985
273895,68382
273898,71730
273899,40000
273903,72975
273904,52111
273920,40000
273921,40000
273932,40000
273933,92626
273936,40000
273939,61408
273940,40000
273946,52609
273948,43375
273950,43948
273955,78642
273957,41882
273958,49260
273959,69680
273961,66262
273962,79229
273967,40000
273971,40000
273973,66340
273977,70519
273983,50723
273987,46484
273989,40000
273997,70325
274001,47888
274004,71606
274006,40000
274010,40582
274016,63903
274023,40269
274037,40635
274040,52515
274042,40000
274043,73770
274054,56491
274055,40000
274056,79266
274058,92084
274062,40000
274064,47563
274065,56761
274066,65483
274071,40000
274072,40000
274080,59089
274081,52860
